timestamp_hours,day,hour_of_day,solar_generation_kw,load_demand_kw,battery_soc_percent,battery_energy_kwh,grid_import_kwh,grid_export_kwh,cloud_coverage,inverter_operational
683.0,29,11,0.207,0.511,5.0,0.68,552.68,488.43,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
684.0,29,12,0.0,0.557,5.0,0.68,553.24,488.43,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
685.0,29,13,0.0,0.541,5.0,0.68,553.78,488.43,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
686.0,29,14,0.0,0.582,5.0,0.68,554.36,488.43,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
687.0,29,15,0.0,0.636,5.0,0.68,555.0,488.43,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
688.0,29,16,0.0,0.597,5.0,0.68,555.59,488.43,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
689.0,29,17,0.0,0.501,5.0,0.68,556.1,488.43,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
690.0,29,18,0.0,3.522,5.0,0.68,559.62,488.43,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
691.0,29,19,0.0,1.142,5.0,0.68,560.76,488.43,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
692.0,29,20,0.0,2.483,5.0,0.68,563.24,488.43,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
693.0,29,21,0.0,0.641,5.0,0.68,563.88,488.43,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
694.0,29,22,0.0,0.518,5.0,0.68,564.4,488.43,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
695.0,29,23,0.0,0.546,5.0,0.68,564.95,488.43,0.84,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
696.0,30,0,0.0,0.505,5.0,0.68,565.45,488.43,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
697.0,30,1,1.282,0.551,5.0,0.68,566.0,489.71,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
698.0,30,2,2.476,0.501,5.0,0.68,566.51,492.19,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
699.0,30,3,3.502,0.59,5.0,0.68,567.1,495.69,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
700.0,30,4,4.0,0.552,5.0,0.68,567.65,499.69,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
701.0,30,5,4.0,0.636,5.0,0.68,568.28,503.69,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
702.0,30,6,4.0,0.596,5.0,0.68,568.88,507.69,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
703.0,30,7,4.0,0.569,5.0,0.68,569.45,511.69,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
704.0,30,8,4.0,0.59,5.0,0.68,570.04,515.69,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
705.0,30,9,3.502,0.638,5.0,0.68,570.68,519.19,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
706.0,30,10,2.476,0.515,5.0,0.68,571.19,521.67,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
707.0,30,11,1.282,0.512,5.0,0.68,571.7,522.95,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
708.0,30,12,0.0,0.609,5.0,0.68,572.31,522.95,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
709.0,30,13,0.0,0.544,5.0,0.68,572.86,522.95,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
710.0,30,14,0.0,0.585,5.0,0.68,573.44,522.95,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
711.0,30,15,0.0,0.595,5.0,0.68,574.04,522.95,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
712.0,30,16,0.0,0.643,5.0,0.68,574.68,522.95,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
713.0,30,17,0.0,0.509,5.0,0.68,575.19,522.95,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
714.0,30,18,0.0,2.772,5.0,0.68,577.96,522.95,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
715.0,30,19,0.0,3.1,5.0,0.68,581.06,522.95,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
716.0,30,20,0.0,2.385,5.0,0.68,583.45,522.95,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
717.0,30,21,0.0,2.058,5.0,0.68,585.51,522.95,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
718.0,30,22,0.0,0.587,5.0,0.68,586.09,522.95,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
719.0,30,23,0.0,0.601,5.0,0.68,586.69,522.95,0.01,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000235B6D9EA50>>
