timestamp_hours,day,hour_of_day,solar_generation_kw,load_demand_kw,battery_soc_percent,battery_energy_kwh,grid_import_kwh,grid_export_kwh,cloud_coverage,inverter_operational
381.0,16,21,0.0,3.112,5.0,0.68,157.35,37.43,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
381.25,16,21,0.0,2.472,5.0,0.68,157.97,37.43,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
381.5,16,21,0.0,2.01,5.0,0.68,158.47,37.43,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
381.75,16,21,0.0,0.977,5.0,0.68,158.71,37.43,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
382.0,16,22,0.0,0.508,5.0,0.68,158.84,37.43,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
382.25,16,22,0.0,0.58,5.0,0.68,158.99,37.43,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
382.5,16,22,0.0,0.62,5.0,0.68,159.14,37.43,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
382.75,16,22,0.0,0.501,5.0,0.68,159.27,37.43,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
383.0,16,23,0.0,0.558,5.0,0.68,159.41,37.43,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
383.25,16,23,0.0,0.605,5.0,0.68,159.56,37.43,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
383.5,16,23,0.0,0.644,5.0,0.68,159.72,37.43,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
383.75,16,23,0.0,0.512,5.0,0.68,159.85,37.43,0.87,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
384.0,17,0,0.0,0.607,5.0,0.68,160.0,37.43,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
384.25,17,0,0.0,0.644,5.0,0.68,160.16,37.43,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
384.5,17,0,0.0,0.502,5.0,0.68,160.28,37.43,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
384.75,17,0,0.0,0.535,5.0,0.68,160.42,37.43,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
385.0,17,1,0.447,0.568,5.0,0.68,160.45,37.43,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
385.25,17,1,0.447,0.553,5.0,0.68,160.47,37.43,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
385.5,17,1,0.447,0.546,5.0,0.68,160.5,37.43,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
385.75,17,1,0.447,0.536,5.0,0.68,160.52,37.43,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
386.0,17,2,0.864,0.596,5.45,0.74,160.52,37.44,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
386.25,17,2,0.864,0.641,5.82,0.79,160.52,37.45,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
386.5,17,2,0.864,0.55,6.34,0.86,160.52,37.45,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
386.75,17,2,0.864,0.51,6.93,0.94,160.52,37.46,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
387.0,17,3,1.221,0.614,7.94,1.07,160.52,37.48,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
387.25,17,3,1.221,0.515,9.12,1.23,160.52,37.5,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
387.5,17,3,1.221,0.616,10.13,1.37,160.52,37.51,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
387.75,17,3,1.221,0.555,11.24,1.52,160.52,37.53,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
388.0,17,4,1.496,0.529,12.85,1.73,160.52,37.55,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
388.25,17,4,1.496,0.531,14.46,1.95,160.52,37.58,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
388.5,17,4,1.496,0.595,15.96,2.15,160.52,37.6,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
388.75,17,4,1.496,0.519,17.59,2.37,160.52,37.62,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
389.0,17,5,1.668,0.543,19.46,2.63,160.52,37.65,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
389.25,17,5,1.668,0.52,21.38,2.89,160.52,37.68,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
389.5,17,5,1.668,0.582,23.19,3.13,160.52,37.71,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
389.75,17,5,1.668,0.555,25.04,3.38,160.52,37.74,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
390.0,17,6,1.727,0.619,26.89,3.63,160.52,37.76,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
390.25,17,6,1.727,0.584,28.8,3.89,160.52,37.79,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
390.5,17,6,1.727,0.619,30.64,4.14,160.52,37.82,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
390.75,17,6,1.727,0.54,32.62,4.4,160.52,37.85,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
391.0,17,7,1.668,0.527,34.52,4.66,160.52,37.88,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
391.25,17,7,1.668,0.575,36.35,4.91,160.52,37.9,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
391.5,17,7,1.668,0.608,38.11,5.15,160.52,37.93,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
391.75,17,7,1.668,0.642,39.82,5.38,160.52,37.96,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
392.0,17,8,1.496,0.601,41.32,5.58,160.52,37.98,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
392.25,17,8,1.496,0.55,42.89,5.79,160.52,38.0,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
392.5,17,8,1.496,0.6,44.39,5.99,160.52,38.03,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
392.75,17,8,1.496,0.576,45.92,6.2,160.52,38.05,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
393.0,17,9,1.221,0.622,46.92,6.33,160.52,38.06,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
393.25,17,9,1.221,0.557,48.03,6.48,160.52,38.08,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
393.5,17,9,1.221,0.614,49.04,6.62,160.52,38.1,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
393.75,17,9,1.221,0.61,50.06,6.76,160.52,38.11,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
394.0,17,10,0.864,0.632,50.44,6.81,160.52,38.12,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
394.25,17,10,0.864,0.618,50.85,6.86,160.52,38.12,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
394.5,17,10,0.864,0.6,51.29,6.92,160.52,38.13,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
394.75,17,10,0.864,0.582,51.76,6.99,160.52,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
395.0,17,11,0.447,0.532,51.6,6.97,160.52,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
395.25,17,11,0.447,0.629,51.27,6.92,160.53,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
395.5,17,11,0.447,0.61,50.96,6.88,160.53,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
395.75,17,11,0.447,0.548,50.78,6.85,160.53,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
396.0,17,12,0.0,0.537,49.78,6.72,160.55,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
396.25,17,12,0.0,0.593,48.68,6.57,160.56,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
396.5,17,12,0.0,0.536,47.69,6.44,160.58,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
396.75,17,12,0.0,0.632,46.52,6.28,160.59,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
397.0,17,13,0.0,0.503,45.59,6.15,160.6,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
397.25,17,13,0.0,0.568,44.54,6.01,160.62,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
397.5,17,13,0.0,0.541,43.53,5.88,160.63,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
397.75,17,13,0.0,0.593,42.44,5.73,160.65,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
398.0,17,14,0.0,0.621,41.29,5.57,160.66,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
398.25,17,14,0.0,0.55,40.27,5.44,160.68,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
398.5,17,14,0.0,0.621,39.12,5.28,160.69,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
398.75,17,14,0.0,0.62,37.97,5.13,160.71,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
399.0,17,15,0.0,0.566,36.92,4.98,160.72,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
399.25,17,15,0.0,0.61,35.79,4.83,160.74,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
399.5,17,15,0.0,0.571,34.74,4.69,160.75,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
399.75,17,15,0.0,0.511,33.79,4.56,160.76,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
400.0,17,16,0.0,0.572,32.73,4.42,160.78,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
400.25,17,16,0.0,0.508,31.79,4.29,160.79,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
400.5,17,16,0.0,0.584,30.71,4.15,160.81,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
400.75,17,16,0.0,0.539,29.71,4.01,160.82,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
401.0,17,17,0.0,0.633,28.54,3.85,160.84,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
401.25,17,17,0.0,0.58,27.47,3.71,160.85,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
401.5,17,17,0.0,0.541,26.46,3.57,160.86,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
401.75,17,17,0.0,0.59,25.37,3.43,160.88,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
402.0,17,18,0.0,2.924,19.96,2.69,160.95,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
402.25,17,18,0.0,3.362,13.73,1.85,161.04,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
402.5,17,18,0.0,1.231,11.45,1.55,161.07,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
402.75,17,18,0.0,1.994,7.76,1.05,161.12,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
403.0,17,19,0.0,0.595,6.66,0.9,161.13,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
403.25,17,19,0.0,2.778,5.0,0.68,161.62,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
403.5,17,19,0.0,1.808,5.0,0.68,162.08,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
403.75,17,19,0.0,1.018,5.0,0.68,162.33,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
404.0,17,20,0.0,2.081,5.0,0.68,162.85,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
404.25,17,20,0.0,2.171,5.0,0.68,163.39,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
404.5,17,20,0.0,2.586,5.0,0.68,164.04,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
404.75,17,20,0.0,1.621,5.0,0.68,164.44,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
405.0,17,21,0.0,2.363,5.0,0.68,165.04,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
405.25,17,21,0.0,1.154,5.0,0.68,165.32,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
405.5,17,21,0.0,3.342,5.0,0.68,166.16,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
405.75,17,21,0.0,0.951,5.0,0.68,166.4,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
406.0,17,22,0.0,0.549,5.0,0.68,166.53,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
406.25,17,22,0.0,0.582,5.0,0.68,166.68,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
406.5,17,22,0.0,0.638,5.0,0.68,166.84,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
406.75,17,22,0.0,0.537,5.0,0.68,166.97,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
407.0,17,23,0.0,0.588,5.0,0.68,167.12,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
407.25,17,23,0.0,0.518,5.0,0.68,167.25,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
407.5,17,23,0.0,0.533,5.0,0.68,167.38,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
407.75,17,23,0.0,0.559,5.0,0.68,167.52,38.14,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
408.0,18,0,0.0,0.584,5.0,0.68,167.67,38.14,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
408.25,18,0,0.0,0.616,5.0,0.68,167.82,38.14,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
408.5,18,0,0.0,0.531,5.0,0.68,167.96,38.14,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
408.75,18,0,0.0,0.536,5.0,0.68,168.09,38.14,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
409.0,18,1,0.293,0.602,5.0,0.68,168.17,38.14,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
409.25,18,1,0.293,0.511,5.0,0.68,168.22,38.14,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
409.5,18,1,0.293,0.611,5.0,0.68,168.3,38.14,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
409.75,18,1,0.293,0.544,5.0,0.68,168.36,38.14,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
410.0,18,2,0.567,0.598,5.0,0.68,168.37,38.14,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
410.25,18,2,0.567,0.558,5.01,0.68,168.37,38.14,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
410.5,18,2,0.567,0.585,5.0,0.68,168.37,38.14,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
410.75,18,2,0.567,0.642,5.0,0.68,168.39,38.14,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
411.0,18,3,0.802,0.625,5.29,0.71,168.39,38.14,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
411.25,18,3,0.802,0.559,5.7,0.77,168.39,38.15,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
411.5,18,3,0.802,0.517,6.17,0.83,168.39,38.15,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
411.75,18,3,0.802,0.56,6.58,0.89,168.39,38.16,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
412.0,18,4,0.982,0.531,7.33,0.99,168.39,38.17,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
412.25,18,4,0.982,0.549,8.05,1.09,168.39,38.18,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
412.5,18,4,0.982,0.644,8.61,1.16,168.39,38.19,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
412.75,18,4,0.982,0.514,9.39,1.27,168.39,38.2,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
413.0,18,5,1.095,0.632,10.17,1.37,168.39,38.21,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
413.25,18,5,1.095,0.519,11.13,1.5,168.39,38.23,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
413.5,18,5,1.095,0.607,11.94,1.61,168.39,38.24,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
413.75,18,5,1.095,0.62,12.73,1.72,168.39,38.25,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
414.0,18,6,1.134,0.604,13.62,1.84,168.39,38.27,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
414.25,18,6,1.134,0.538,14.61,1.97,168.39,38.28,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
414.5,18,6,1.134,0.543,15.59,2.1,168.39,38.3,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
414.75,18,6,1.134,0.554,16.56,2.24,168.39,38.31,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
415.0,18,7,1.095,0.603,17.38,2.35,168.39,38.32,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
415.25,18,7,1.095,0.569,18.26,2.46,168.39,38.34,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
415.5,18,7,1.095,0.564,19.14,2.58,168.39,38.35,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
415.75,18,7,1.095,0.572,20.01,2.7,168.39,38.36,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
416.0,18,8,0.982,0.583,20.68,2.79,168.39,38.37,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
416.25,18,8,0.982,0.609,21.3,2.88,168.39,38.38,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
416.5,18,8,0.982,0.556,22.01,2.97,168.39,38.39,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
416.75,18,8,0.982,0.518,22.78,3.08,168.39,38.4,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
417.0,18,9,0.802,0.586,23.14,3.12,168.39,38.41,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
417.25,18,9,0.802,0.527,23.6,3.19,168.39,38.42,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
417.5,18,9,0.802,0.624,23.9,3.23,168.39,38.42,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
417.75,18,9,0.802,0.629,24.18,3.26,168.39,38.42,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
418.0,18,10,0.567,0.582,24.15,3.26,168.39,38.42,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
418.25,18,10,0.567,0.531,24.21,3.27,168.39,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
418.5,18,10,0.567,0.641,24.08,3.25,168.4,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
418.75,18,10,0.567,0.505,24.18,3.26,168.4,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
419.0,18,11,0.293,0.553,23.7,3.2,168.4,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
419.25,18,11,0.293,0.57,23.19,3.13,168.41,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
419.5,18,11,0.293,0.622,22.58,3.05,168.42,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
419.75,18,11,0.293,0.558,22.09,2.98,168.42,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
420.0,18,12,0.0,0.555,21.06,2.84,168.44,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
420.25,18,12,0.0,0.511,20.12,2.72,168.45,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
420.5,18,12,0.0,0.628,18.95,2.56,168.47,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
420.75,18,12,0.0,0.603,17.83,2.41,168.48,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
421.0,18,13,0.0,0.547,16.82,2.27,168.49,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
421.25,18,13,0.0,0.568,15.77,2.13,168.51,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
421.5,18,13,0.0,0.608,14.64,1.98,168.52,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
421.75,18,13,0.0,0.519,13.68,1.85,168.54,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
422.0,18,14,0.0,0.613,12.55,1.69,168.55,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
422.25,18,14,0.0,0.607,11.42,1.54,168.57,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
422.5,18,14,0.0,0.549,10.41,1.4,168.58,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
422.75,18,14,0.0,0.506,9.47,1.28,168.59,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
423.0,18,15,0.0,0.596,8.36,1.13,168.61,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
423.25,18,15,0.0,0.617,7.22,0.97,168.62,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
423.5,18,15,0.0,0.6,6.11,0.82,168.64,38.43,0.77,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x0000018AD8A3EBA0>>
