timestamp_hours,day,hour_of_day,solar_generation_kw,load_demand_kw,battery_soc_percent,battery_energy_kwh,grid_import_kwh,grid_export_kwh,cloud_coverage,inverter_operational
0.0,1,0,0.0,0.614,45.45,6.14,0.06,0.0,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
1.0,1,1,1.149,0.528,49.6,6.7,0.06,0.06,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
2.0,1,2,2.221,0.613,60.31,8.14,0.06,0.22,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
3.0,1,3,3.14,0.586,77.35,10.44,0.06,0.48,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
4.0,1,4,3.846,0.603,98.97,13.36,0.06,0.8,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
5.0,1,5,4.0,0.589,100.0,13.5,0.06,4.07,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
6.0,1,6,4.0,0.574,100.0,13.5,0.06,7.5,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
7.0,1,7,4.0,0.595,100.0,13.5,0.06,10.91,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
8.0,1,8,3.846,0.621,100.0,13.5,0.06,14.13,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
9.0,1,9,3.14,0.591,100.0,13.5,0.06,16.68,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
10.0,1,10,2.221,0.635,100.0,13.5,0.06,18.27,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
11.0,1,11,1.149,0.527,100.0,13.5,0.06,18.89,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
12.0,1,12,0.0,0.506,96.25,12.99,0.11,18.89,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
13.0,1,13,0.0,0.503,92.52,12.49,0.16,18.89,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
14.0,1,14,0.0,0.532,88.58,11.96,0.22,18.89,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
15.0,1,15,0.0,0.625,83.95,11.33,0.28,18.89,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
16.0,1,16,0.0,0.577,79.68,10.76,0.34,18.89,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
17.0,1,17,0.0,0.601,75.23,10.16,0.4,18.89,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
18.0,1,18,0.0,3.359,50.35,6.8,0.73,18.89,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
19.0,1,19,0.0,2.269,33.54,4.53,0.96,18.89,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
20.0,1,20,0.0,2.833,12.56,1.7,1.24,18.89,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
21.0,1,21,0.0,1.83,5.0,0.68,2.15,18.89,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
22.0,1,22,0.0,0.624,5.0,0.68,2.78,18.89,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
23.0,1,23,0.0,0.535,5.0,0.68,3.31,18.89,0.11,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
24.0,2,0,0.0,0.642,5.0,0.68,3.95,18.89,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
25.0,2,1,1.003,0.582,7.8,1.05,3.95,18.93,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
26.0,2,2,1.937,0.614,16.63,2.24,3.95,19.06,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
27.0,2,3,2.74,0.51,31.49,4.25,3.95,19.29,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
28.0,2,4,3.355,0.507,50.48,6.81,3.95,19.57,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
29.0,2,5,3.742,0.648,71.11,9.6,3.95,19.88,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
30.0,2,6,3.874,0.589,93.01,12.56,3.95,20.21,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
31.0,2,7,3.742,0.647,100.0,13.5,3.95,22.36,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
32.0,2,8,3.355,0.569,100.0,13.5,3.95,25.15,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
33.0,2,9,2.74,0.525,100.0,13.5,3.95,27.36,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
34.0,2,10,1.937,0.509,100.0,13.5,3.95,28.79,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
35.0,2,11,1.003,0.619,100.0,13.5,3.95,29.17,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
36.0,2,12,0.0,0.605,95.52,12.9,4.01,29.17,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
37.0,2,13,0.0,0.612,90.99,12.28,4.07,29.17,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
38.0,2,14,0.0,0.607,86.5,11.68,4.14,29.17,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
39.0,2,15,0.0,0.535,82.53,11.14,4.19,29.17,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
40.0,2,16,0.0,0.556,78.42,10.59,4.24,29.17,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
41.0,2,17,0.0,0.605,73.93,9.98,4.3,29.17,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
42.0,2,18,0.0,1.528,62.61,8.45,4.46,29.17,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
43.0,2,19,0.0,2.709,42.55,5.74,4.73,29.17,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
44.0,2,20,0.0,2.162,26.53,3.58,4.94,29.17,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
45.0,2,21,0.0,2.868,5.29,0.71,5.23,29.17,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
46.0,2,22,0.0,0.616,5.0,0.68,5.81,29.17,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
47.0,2,23,0.0,0.555,5.0,0.68,6.37,29.17,0.23,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
48.0,3,0,0.0,0.606,5.0,0.68,6.97,29.17,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
49.0,3,1,0.404,0.642,5.0,0.68,7.21,29.17,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
50.0,3,2,0.78,0.604,6.17,0.83,7.21,29.19,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
51.0,3,3,1.103,0.563,9.77,1.32,7.21,29.24,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
52.0,3,4,1.351,0.578,14.92,2.01,7.21,29.32,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
53.0,3,5,1.506,0.562,21.21,2.86,7.21,29.42,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
54.0,3,6,1.56,0.583,27.73,3.74,7.21,29.51,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
55.0,3,7,1.506,0.586,33.87,4.57,7.21,29.6,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
56.0,3,8,1.351,0.57,39.07,5.27,7.21,29.68,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
57.0,3,9,1.103,0.514,43.0,5.8,7.21,29.74,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
58.0,3,10,0.78,0.628,44.01,5.94,7.21,29.76,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
59.0,3,11,0.404,0.6,42.56,5.75,7.23,29.76,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
60.0,3,12,0.0,0.62,37.96,5.13,7.29,29.76,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
61.0,3,13,0.0,0.585,33.63,4.54,7.35,29.76,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
62.0,3,14,0.0,0.631,28.96,3.91,7.42,29.76,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
63.0,3,15,0.0,0.632,24.27,3.28,7.48,29.76,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
64.0,3,16,0.0,0.532,20.33,2.74,7.53,29.76,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
65.0,3,17,0.0,0.503,16.6,2.24,7.58,29.76,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
66.0,3,18,0.0,1.93,5.0,0.68,8.1,29.76,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
67.0,3,19,0.0,0.641,5.0,0.68,8.74,29.76,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
68.0,3,20,0.0,1.1,5.0,0.68,9.84,29.76,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
69.0,3,21,0.0,2.703,5.0,0.68,12.55,29.76,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
70.0,3,22,0.0,0.52,5.0,0.68,13.07,29.76,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
71.0,3,23,0.0,0.522,5.0,0.68,13.59,29.76,0.69,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
72.0,4,0,0.0,0.511,5.0,0.68,14.1,29.76,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
73.0,4,1,0.383,0.524,5.0,0.68,14.24,29.76,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
74.0,4,2,0.739,0.519,6.47,0.87,14.24,29.78,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
75.0,4,3,1.045,0.511,10.03,1.35,14.24,29.83,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
76.0,4,4,1.28,0.627,14.39,1.94,14.24,29.9,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
77.0,4,5,1.428,0.583,20.02,2.7,14.24,29.98,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
78.0,4,6,1.478,0.592,25.93,3.5,14.24,30.07,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
79.0,4,7,1.428,0.56,31.71,4.28,14.24,30.16,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
80.0,4,8,1.28,0.555,36.55,4.93,14.24,30.23,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
81.0,4,9,1.045,0.585,39.61,5.35,14.24,30.28,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
82.0,4,10,0.739,0.643,40.25,5.43,14.24,30.29,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
83.0,4,11,0.383,0.631,38.41,5.19,14.27,30.29,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
84.0,4,12,0.0,0.599,33.97,4.59,14.33,30.29,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
85.0,4,13,0.0,0.638,29.25,3.95,14.39,30.29,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
86.0,4,14,0.0,0.511,25.46,3.44,14.44,30.29,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
87.0,4,15,0.0,0.504,21.73,2.93,14.49,30.29,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
88.0,4,16,0.0,0.578,17.45,2.36,14.55,30.29,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
89.0,4,17,0.0,0.538,13.46,1.82,14.6,30.29,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
90.0,4,18,0.0,2.161,5.0,0.68,15.73,30.29,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
91.0,4,19,0.0,2.842,5.0,0.68,18.58,30.29,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
92.0,4,20,0.0,1.063,5.0,0.68,19.64,30.29,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
93.0,4,21,0.0,2.552,5.0,0.68,22.19,30.29,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
94.0,4,22,0.0,0.546,5.0,0.68,22.74,30.29,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
95.0,4,23,0.0,0.518,5.0,0.68,23.26,30.29,0.7,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
96.0,5,0,0.0,0.538,5.0,0.68,23.79,30.29,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
97.0,5,1,0.802,0.531,6.81,0.92,23.79,30.31,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
98.0,5,2,1.55,0.501,13.8,1.86,23.79,30.42,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
99.0,5,3,2.191,0.527,24.9,3.36,23.79,30.58,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
100.0,5,4,2.684,0.543,39.17,5.29,23.79,30.8,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
101.0,5,5,2.993,0.555,55.42,7.48,23.79,31.04,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
102.0,5,6,3.099,0.502,72.73,9.82,23.79,31.3,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
103.0,5,7,2.993,0.502,89.34,12.06,23.79,31.55,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
104.0,5,8,2.684,0.642,100.0,13.5,23.79,32.15,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
105.0,5,9,2.191,0.513,100.0,13.5,23.79,33.83,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
106.0,5,10,1.55,0.52,100.0,13.5,23.79,34.86,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
107.0,5,11,0.802,0.523,100.0,13.5,23.79,35.14,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
108.0,5,12,0.0,0.582,95.69,12.92,23.85,35.14,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
109.0,5,13,0.0,0.619,91.1,12.3,23.91,35.14,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
110.0,5,14,0.0,0.572,86.87,11.73,23.97,35.14,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
111.0,5,15,0.0,0.634,82.17,11.09,24.03,35.14,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
112.0,5,16,0.0,0.604,77.69,10.49,24.09,35.14,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
113.0,5,17,0.0,0.647,72.9,9.84,24.16,35.14,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
114.0,5,18,0.0,2.292,55.92,7.55,24.39,35.14,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
115.0,5,19,0.0,3.205,32.18,4.34,24.71,35.14,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
116.0,5,20,0.0,1.795,18.89,2.55,24.89,35.14,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
117.0,5,21,0.0,0.62,14.3,1.93,24.95,35.14,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
118.0,5,22,0.0,0.595,9.89,1.33,25.01,35.14,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
119.0,5,23,0.0,0.63,5.22,0.7,25.07,35.14,0.38,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
120.0,6,0,0.0,0.614,5.0,0.68,25.66,35.14,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
121.0,6,1,0.516,0.583,5.0,0.68,25.73,35.14,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
122.0,6,2,0.996,0.584,7.75,1.05,25.73,35.18,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
123.0,6,3,1.408,0.509,13.75,1.86,25.73,35.27,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
124.0,6,4,1.725,0.62,21.11,2.85,25.73,35.38,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
125.0,6,5,1.924,0.614,29.85,4.03,25.73,35.51,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
126.0,6,6,1.992,0.528,39.61,5.35,25.73,35.66,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
127.0,6,7,1.924,0.533,48.88,6.6,25.73,35.8,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
128.0,6,8,1.725,0.596,56.41,7.62,25.73,35.91,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
129.0,6,9,1.408,0.581,61.93,8.36,25.73,35.99,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
130.0,6,10,0.996,0.64,64.3,8.68,25.73,36.03,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
131.0,6,11,0.516,0.601,63.67,8.59,25.74,36.03,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
132.0,6,12,0.0,0.548,59.61,8.05,25.79,36.03,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
133.0,6,13,0.0,0.61,55.09,7.44,25.85,36.03,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
134.0,6,14,0.0,0.543,51.07,6.89,25.91,36.03,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
135.0,6,15,0.0,0.522,47.2,6.37,25.96,36.03,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
136.0,6,16,0.0,0.562,43.03,5.81,26.01,36.03,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
137.0,6,17,0.0,0.566,38.84,5.24,26.07,36.03,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
138.0,6,18,0.0,1.324,29.03,3.92,26.2,36.03,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
139.0,6,19,0.0,0.928,22.16,2.99,26.3,36.03,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
140.0,6,20,0.0,2.473,5.0,0.68,26.68,36.03,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
141.0,6,21,0.0,3.026,5.0,0.68,29.71,36.03,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
142.0,6,22,0.0,0.56,5.0,0.68,30.27,36.03,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
143.0,6,23,0.0,0.522,5.0,0.68,30.79,36.03,0.6,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
144.0,7,0,0.0,0.637,5.0,0.68,31.43,36.03,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
145.0,7,1,0.459,0.559,5.0,0.68,31.53,36.03,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
146.0,7,2,0.886,0.588,6.99,0.94,31.53,36.06,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
147.0,7,3,1.254,0.569,11.56,1.56,31.53,36.13,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
148.0,7,4,1.535,0.594,17.83,2.41,31.53,36.22,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
149.0,7,5,1.713,0.579,25.39,3.43,31.53,36.34,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
150.0,7,6,1.773,0.519,33.75,4.56,31.53,36.46,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
151.0,7,7,1.713,0.622,41.02,5.54,31.53,36.57,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
152.0,7,8,1.535,0.622,47.11,6.36,31.53,36.66,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
153.0,7,9,1.254,0.647,51.15,6.91,31.53,36.72,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
154.0,7,10,0.886,0.516,53.63,7.24,31.53,36.76,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
155.0,7,11,0.459,0.505,53.28,7.19,31.54,36.76,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
156.0,7,12,0.0,0.609,48.77,6.58,31.6,36.76,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
157.0,7,13,0.0,0.643,44.01,5.94,31.66,36.76,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
158.0,7,14,0.0,0.539,40.01,5.4,31.71,36.76,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
159.0,7,15,0.0,0.545,35.98,4.86,31.77,36.76,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
160.0,7,16,0.0,0.591,31.6,4.27,31.83,36.76,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
161.0,7,17,0.0,0.504,27.87,3.76,31.88,36.76,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
162.0,7,18,0.0,0.67,22.91,3.09,31.95,36.76,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
163.0,7,19,0.0,3.052,5.0,0.67,32.82,36.76,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
164.0,7,20,0.0,2.574,5.0,0.67,35.4,36.76,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
165.0,7,21,0.0,1.92,5.0,0.67,37.32,36.76,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
166.0,7,22,0.0,0.577,5.0,0.67,37.89,36.76,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
167.0,7,23,0.0,0.522,5.0,0.67,38.41,36.76,0.65,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
168.0,8,0,0.0,0.519,5.0,0.67,38.93,36.76,0.71,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
169.0,8,1,0.38,0.593,5.0,0.67,39.15,36.76,0.71,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
170.0,8,2,0.734,0.609,5.83,0.79,39.15,36.77,0.71,<bound method Inverter.is_operational of <components.inverter.Inverter object at 0x00000191D9D46A50>>
